Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -9.000000e+002  1.000000e+000  1.000000e+000
  300    1    2    0 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc            SConc
   51 -1.505020e+002 -2.508370e+002    3    1  1.000000e+001  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   52 -1.535120e+002 -2.558530e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   53 -1.565220e+002 -2.608700e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   54 -1.595320e+002 -2.658870e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   55 -1.625420e+002 -2.709030e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   56 -1.655520e+002 -2.759200e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   57 -1.685620e+002 -2.809370e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   58 -1.715720e+002 -2.859530e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   59 -1.745820e+002 -2.909700e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   60 -1.775920e+002 -2.959870e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   61 -1.806020e+002 -3.010030e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   62 -1.836120e+002 -3.060200e+002    3    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.870000e-003  0.000000e+000  0.000000e+000
   63 -1.866220e+002 -3.110370e+002    4    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  5.660000e-003  0.000000e+000  0.000000e+000
   64 -1.896320e+002 -3.160530e+002    4    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  5.660000e-003  0.000000e+000  0.000000e+000
   65 -1.926420e+002 -3.210700e+002    4    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  5.660000e-003  0.000000e+000  0.000000e+000
   66 -1.956520e+002 -3.260870e+002    4    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  5.660000e-003  0.000000e+000  0.000000e+000
   67 -1.986620e+002 -3.311030e+002    4    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  5.660000e-003  0.000000e+000  0.000000e+000
   68 -2.016720e+002 -3.361200e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.150000e-003  0.000000e+000  0.000000e+000
   69 -2.046820e+002 -3.411370e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.150000e-003  0.000000e+000  0.000000e+000
   70 -2.076920e+002 -3.461530e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.150000e-003  0.000000e+000  0.000000e+000
   71 -2.107020e+002 -3.511700e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.150000e-003  0.000000e+000  0.000000e+000
   72 -2.137120e+002 -3.561870e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.150000e-003  0.000000e+000  0.000000e+000
   73 -2.167220e+002 -3.612030e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.150000e-003  0.000000e+000  0.000000e+000
   74 -2.197320e+002 -3.662200e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.650000e-003  0.000000e+000  0.000000e+000
   75 -2.227420e+002 -3.712370e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.650000e-003  0.000000e+000  0.000000e+000
   76 -2.257530e+002 -3.762550e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.650000e-003  0.000000e+000  0.000000e+000
   77 -2.287620e+002 -3.812700e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.650000e-003  0.000000e+000  0.000000e+000
   78 -2.317730e+002 -3.862880e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.650000e-003  0.000000e+000  0.000000e+000
   79 -2.347830e+002 -3.913050e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.650000e-003  0.000000e+000  0.000000e+000
   80 -2.377930e+002 -3.963220e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   81 -2.408030e+002 -4.013380e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   82 -2.438130e+002 -4.063550e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   83 -2.468230e+002 -4.113720e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   84 -2.498330e+002 -4.163880e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   85 -2.528430e+002 -4.214050e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   86 -2.558530e+002 -4.264220e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.660000e-003  0.000000e+000  0.000000e+000
   87 -2.588630e+002 -4.314380e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.330000e-003  0.000000e+000  0.000000e+000
   88 -2.618730e+002 -4.364550e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.330000e-003  0.000000e+000  0.000000e+000
   89 -2.648830e+002 -4.414720e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.330000e-003  0.000000e+000  0.000000e+000
   90 -2.678930e+002 -4.464880e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  6.330000e-003  0.000000e+000  0.000000e+000
   91 -2.709030e+002 -4.515050e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.360000e-002  0.000000e+000  0.000000e+000
   92 -2.739130e+002 -4.565220e+002    5    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.360000e-002  0.000000e+000  0.000000e+000
   93 -2.769230e+002 -4.615380e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
   94 -2.799330e+002 -4.665550e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
   95 -2.829430e+002 -4.715720e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
   96 -2.859530e+002 -4.765880e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
   97 -2.889630e+002 -4.816050e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
   98 -2.919730e+002 -4.866220e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
   99 -2.949830e+002 -4.916380e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
  100 -2.979930e+002 -4.966550e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.820000e-002  0.000000e+000  0.000000e+000
  101 -3.010030e+002 -5.016720e+002    6    1  1.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  102 -3.040130e+002 -5.066880e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  103 -3.070230e+002 -5.117050e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  104 -3.100330e+002 -5.167220e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  105 -3.130430e+002 -5.217380e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  106 -3.160530e+002 -5.267550e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  107 -3.190640e+002 -5.317730e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  108 -3.220740e+002 -5.367900e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  109 -3.250840e+002 -5.418070e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  110 -3.280940e+002 -5.468230e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  111 -3.311040e+002 -5.518400e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  112 -3.341140e+002 -5.568570e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.400000e-002  0.000000e+000  0.000000e+000
  113 -3.371240e+002 -5.618730e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.430000e-002  0.000000e+000  0.000000e+000
  114 -3.401340e+002 -5.668900e+002    6    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.430000e-002  0.000000e+000  0.000000e+000
  115 -3.431440e+002 -5.719070e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  116 -3.461540e+002 -5.769230e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  117 -3.491640e+002 -5.819400e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  118 -3.521740e+002 -5.869570e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  119 -3.551840e+002 -5.919730e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  120 -3.581940e+002 -5.969900e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  121 -3.612040e+002 -6.020070e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  122 -3.642140e+002 -6.070230e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  123 -3.672240e+002 -6.120400e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  124 -3.702340e+002 -6.170570e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  125 -3.732440e+002 -6.220730e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  126 -3.762540e+002 -6.270900e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  127 -3.792640e+002 -6.321070e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  128 -3.822740e+002 -6.371230e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  129 -3.852840e+002 -6.421400e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  3.320000e-002  0.000000e+000  0.000000e+000
  130 -3.882940e+002 -6.471570e+002    7    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.280000e-002  0.000000e+000  0.000000e+000
  131 -3.913040e+002 -6.521730e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.280000e-002  0.000000e+000  0.000000e+000
  132 -3.943140e+002 -6.571900e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.280000e-002  0.000000e+000  0.000000e+000
  133 -3.973240e+002 -6.622070e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  2.280000e-002  0.000000e+000  0.000000e+000
  134 -4.003340e+002 -6.672230e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  135 -4.033450e+002 -6.722420e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  136 -4.063540e+002 -6.772570e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  137 -4.093650e+002 -6.822750e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  138 -4.123750e+002 -6.872920e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  139 -4.153850e+002 -6.923080e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  140 -4.183950e+002 -6.973250e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
  141 -4.214050e+002 -7.023420e+002    8    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  1.240000e-002  0.000000e+000  0.000000e+000
